x,y,z
1.48,0.0,0.22000000000000003
1.4796732368318504,0.03109842767014362,0.16872351763292529
1.4786930916168175,0.06218312315008458,0.11723652530935698
1.477059997159436,0.09324036031336883,0.06768472246932047
1.4747746745882453,0.12425642515836195,0.022050432178847546
1.4718381330373578,0.15521762186396632,-0.017932432761325345
1.4682516692008556,0.18611027883730988,-0.05085163567976003
1.464016866760206,0.21692075475073716,-0.0756749237385735
1.4591355956849519,0.24763544456543501,-0.09179085433743575
1.4536100114069872,0.278240785539035,-0.09903039461278255
1.4474425538687767,0.3087232632145388,-0.0976684022060064
1.440635946445949,0.3390694173879216,-0.08840498784497677
1.4331931947447283,0.36926584805177964,-0.07232765190531527
1.425117585274743,0.3992992213123959,-0.05085593869151854
1.416412683997798,0.42915627527761246,-0.02567112617417209
1.4070823347532442,0.45882382591290877,0.0013658687683773495
1.397130657560648,0.48828877286309974,0.02830466811014438
1.386562046800506,0.5175381052370844,0.053199634341579795
1.3753811692738118,0.5465589073530888,0.07420385893212642
1.3635929621413267,0.5753383644418671,0.08965870991703953
1.3512026307434684,0.603863768305344,0.09817490738888641
1.3382156463017805,0.6321225229281964,0.09870147049700764
1.324637743502994,0.6601021500398987,0.0905794162354669
1.3104749179667508,0.6877902946247775,0.07357776518589065
1.2957334235981082,0.715174730377637,0.04791019273913251
1.2804197698259894,0.7422433651025522,0.014231521629561029
1.2645407187288031,0.7689842460524418,-0.02638585490444976
1.2481032820485003,0.7953855652070646,-0.07249463975300767
1.2311147180943867,0.8214356644871096,-0.12233256097365788
1.2135825285380561,0.8471230409020748,-0.1738969678940792
1.195514455100866,0.8724363516296645,-0.2250308447098405
1.1769184761354088,0.8973644190244606,-0.27351648039503434
1.1578028031024976,0.9218962355536545,-0.3171726873541161
1.1381758769452155,0.9460209686576665,-0.35395129542299897
1.1180463643616332,0.9697279655334967,-0.382028669978709
1.0974231539778385,0.9930067578387035,-0.3998882121724826
1.0763153524229698,1.0158470663139298,-0.4063901865611603
1.0547322803079855,1.0382388053219345,-0.40082576974272105
1.0326834681099424,1.0601720873011238,-0.38295289898085766
1.0101786519636082,1.0816372271316237,-0.3530122921737877
