x,y,z
15.983072916666666,17.223070406626505,0.8359766960144043
15.65478459565155,16.812059369618254,1.5359766960144041
15.949711334745762,16.269335275423728,2.2359766960144043
16.049792705138035,15.762513580010225,2.935976696014404
15.838646317144589,15.46227061035945,3.635976696014404
15.836164772727273,15.115965909090908,4.335976696014404
15.837215492441336,14.907423990297834,5.035976696014403
15.982747395833334,14.905390625,5.735976696014403
16.122302827380953,14.897331762566138,6.435976696014404
16.058761760752688,14.720528551327284,7.135976696014404
16.14715538726994,14.808044558410021,7.835976696014404
16.26584031846788,14.97287326388889,8.535976696014403
16.32515337423313,15.001373977505112,9.235976696014403
16.49494676776961,15.040377987132352,9.935976696014404
16.65239129798689,15.09276520804073,10.635976696014403
16.63428414906359,15.173879164851916,11.335976696014404
16.638288743425125,15.318613184560643,12.035976696014403
16.947417733556936,15.543656434064136,12.735976696014403
16.97525284641473,15.816920080850291,13.435976696014404
16.932580399186644,15.894988316923516,14.135976696014403
16.950198047969188,15.800134311537114,14.835976696014404
17.260908917682926,16.137132598132624,15.535976696014403
17.13728618795537,15.880724186020036,16.235976696014404
17.30500480061027,15.981384482849327,16.935976696014404
17.27645661110102,16.305400049963662,17.635976696014403
17.132580850290697,16.51899754723837,18.335976696014406
17.078430672002032,16.6665436039126,19.035976696014405
17.3141734221563,16.880466192716856,19.735976696014404
17.614369473716085,17.154841933139537,20.435976696014404
17.524888571714744,17.181797125400642,21.135976696014403
17.795098741319446,17.30605685763889,21.835976696014406
18.17487582781457,17.594202711092716,22.535976696014405
18.133596136710793,17.598117680753564,23.235976696014404
18.311773255813954,18.002368227147933,23.935976696014404
18.627817724920384,18.265433730593152,24.635976696014403
18.532030127514368,18.2001092552682,25.335976696014406
18.87068123653017,18.2557443202227,26.035976696014405
19.209273514093137,18.588457414215686,26.735976696014404
19.295984045251622,18.792296570616884,27.435976696014404
19.460608057228917,19.01846762048193,28.135976696014403
19.668599996480857,19.211595140061938,28.835976696014406
