crown_node_location,translation_x,translation_y,translation_z,rotation_axis_x,rotation_axis_y,rotation_axis_z,rotation_angle_degrees
2,156.5478437141217,168.12060490815156,15.359766960144045,0.5629015559224404,-0.019689546499211914,0.0,34.2805655299399
4,160.49792305725973,157.62512781186095,29.359766960144043,0.49825546356383943,-0.06856846796715296,0.0,30.19545795410149
8,159.82747395833334,149.05390625,57.35976696014404,0.0070621076390186424,0.1995349316252501,-0.0,11.517069663723733
13,163.25153374233128,150.01373977505114,92.35976696014404,-0.04753010605339429,0.16131714632873861,0.0,9.681640573975196
19,169.75254360465115,158.16919513081396,134.35976696014404,-0.243391162989477,-0.010280254371070543,0.0,14.099595982654032
26,171.32583575581396,165.18997093023256,183.35976696014404,-0.24747156070445667,-0.13569739564574237,0.0,16.393574309362815
30,175.2488782051282,171.81796875,211.35976696014404,-0.10651147225167235,0.12730242470281913,0.0,9.554386528859517
37,188.70678430316093,182.5574488146552,260.35976696014404,-0.24226903786980739,0.42249507801277436,0.0,29.145434166109556
41,196.68602195945945,192.11595579954957,288.35976696014404,-0.2556811770756233,0.2753572639676024,0.0,22.0712035509969
