crown_node_location,translation_x,translation_y,translation_z,rotation_axis_x,rotation_axis_y,rotation_axis_z,rotation_angle_degrees
8,159.82747395833334,149.05390625,57.35976696014404,0.0070621076390186424,0.1995349316252501,-0.0,11.517069663723733
14,164.94946384803922,150.40376838235295,99.35976696014404,-0.06343817219877239,0.22714748110816363,0.0,13.641127344527954
26,171.32583575581396,165.18997093023256,183.35976696014404,-0.24747156070445667,-0.13569739564574237,0.0,16.393574309362815
31,177.95097222222222,173.06055555555557,218.35976696014404,-0.25812735207155185,0.40683404783994553,0.0,28.803872573331596
41,196.68602195945945,192.11595579954957,288.35976696014404,-0.2556811770756233,0.2753572639676024,0.0,22.0712035509969
